opmode,datatype,requiredSNR,ISF,NSF,IMCS,TBS,numTrBlks,NRep,SNR,BLER,TTI,pathloss,datarate
inband,1,-12.6,1,2,1,56,100,64,-9,0,128,160,0.4375
inband,1,-12.6,1,2,1,56,100,128,-10,0,256,161,0.21875
inband,1,-12.6,1,2,1,56,100,128,-11,0,256,162,0.21875
inband,1,-12.6,1,2,1,56,100,192,-12,0,384,163,0.145833333
inband,1,-12.6,1,2,1,56,100,256,-13,0,512,164,0.109375
inband,1,-12.6,1,2,2,72,100,1,16,0,2,135,36
inband,1,-12.6,1,2,2,72,100,1,15,0,2,136,36
inband,1,-12.6,1,2,2,72,100,1,14,0,2,137,36
inband,1,-12.6,1,2,2,72,100,1,13,0,2,138,36
inband,1,-12.6,1,2,2,72,100,1,12,0,2,139,36
inband,1,-12.6,1,2,2,72,100,1,11,0,2,140,36
inband,1,-12.6,1,2,2,72,100,1,10,0,2,141,36
inband,1,-12.6,1,2,2,72,100,1,9,0,2,142,36
inband,1,-12.6,1,2,2,72,100,2,8,0,4,143,18
inband,1,-12.6,1,2,2,72,100,2,7,0,4,144,18
inband,1,-12.6,1,2,2,72,100,2,6,0,4,145,18
inband,1,-12.6,1,2,2,72,100,2,5,0,4,146,18
inband,1,-12.6,1,2,2,72,100,2,4,0,4,147,18
inband,1,-12.6,1,2,2,72,100,2,3,0,4,148,18
inband,1,-12.6,1,2,2,72,100,4,2,0,8,149,9
inband,1,-12.6,1,2,2,72,100,4,1,0,8,150,9
inband,1,-12.6,1,2,2,72,100,8,0,0,16,151,4.5
inband,1,-12.6,1,2,2,72,100,16,-1,0,32,152,2.25
inband,1,-12.6,1,2,2,72,100,16,-2,0,32,153,2.25
inband,1,-12.6,1,2,2,72,100,16,-3,0,32,154,2.25
inband,1,-12.6,1,2,2,72,100,32,-4,0,64,155,1.125
inband,1,-12.6,1,2,2,72,100,32,-5,0,64,156,1.125
inband,1,-12.6,1,2,2,72,100,32,-6,0,64,157,1.125
inband,1,-12.6,1,2,2,72,100,64,-7,0,128,158,0.5625
inband,1,-12.6,1,2,2,72,100,64,-8,0,128,159,0.5625
inband,1,-12.6,1,2,2,72,100,128,-9,0,256,160,0.28125
inband,1,-12.6,1,2,2,72,100,128,-10,0,256,161,0.28125
inband,1,-12.6,1,2,2,72,100,128,-11,0,256,162,0.28125
inband,1,-12.6,1,2,2,72,100,256,-12,0,512,163,0.140625
inband,1,-12.6,1,2,2,72,100,384,-13,0,768,164,0.09375
inband,1,-12.6,1,2,2,72,100,384,-14,0,768,165,0.09375
inband,1,-12.6,1,2,3,104,100,1,16,0,2,135,52
inband,1,-12.6,1,2,3,104,100,1,15,0,2,136,52
inband,1,-12.6,1,2,3,104,100,1,14,0,2,137,52
inband,1,-12.6,1,2,3,104,100,1,13,0,2,138,52
inband,1,-12.6,1,2,3,104,100,1,12,0,2,139,52
inband,1,-12.6,1,2,3,104,100,1,11,0,2,140,52
inband,1,-12.6,1,2,3,104,100,2,10,0,4,141,26
inband,1,-12.6,1,2,3,104,100,2,9,0,4,142,26
inband,1,-12.6,1,2,3,104,100,2,8,0,4,143,26
inband,1,-12.6,1,2,3,104,100,2,7,0,4,144,26
inband,1,-12.6,1,2,3,104,100,2,6,0,4,145,26
inband,1,-12.6,1,2,3,104,100,2,5,0,4,146,26
inband,1,-12.6,1,2,3,104,100,2,4,0,4,147,26
inband,1,-12.6,1,2,3,104,100,4,3,0,8,148,13
inband,1,-12.6,1,2,3,104,100,4,2,0,8,149,13
inband,1,-12.6,1,2,3,104,100,8,1,0,16,150,6.5
inband,1,-12.6,1,2,3,104,100,8,0,0,16,151,6.5
inband,1,-12.6,1,2,3,104,100,16,-1,0,32,152,3.25
inband,1,-12.6,1,2,3,104,100,16,-2,0,32,153,3.25
inband,1,-12.6,1,2,3,104,100,32,-3,0,64,154,1.625
inband,1,-12.6,1,2,3,104,100,32,-4,0,64,155,1.625
inband,1,-12.6,1,2,3,104,100,32,-5,0,64,156,1.625
inband,1,-12.6,1,2,3,104,100,64,-6,0,128,157,0.8125
inband,1,-12.6,1,2,3,104,100,64,-7,0,128,158,0.8125
inband,1,-12.6,1,2,3,104,100,64,-8,0,128,159,0.8125
inband,1,-12.6,1,2,3,104,100,128,-9,0,256,160,0.40625
inband,1,-12.6,1,2,3,104,100,128,-10,0,256,161,0.40625
inband,1,-12.6,1,2,3,104,100,192,-11,0,384,162,0.270833333
inband,1,-12.6,1,2,3,104,100,256,-12,0,512,163,0.203125
inband,1,-12.6,1,2,3,104,100,384,-13,0,768,164,0.135416667
inband,1,-12.6,1,2,4,120,100,1,18,0,2,133,60
inband,1,-12.6,1,2,4,120,100,1,17,0,2,134,60
inband,1,-12.6,1,2,4,120,100,1,16,0,2,135,60
inband,1,-12.6,1,2,4,120,100,1,15,0,2,136,60
inband,1,-12.6,1,2,4,120,100,1,14,0,2,137,60
inband,1,-12.6,1,2,4,120,100,1,13,0,2,138,60
inband,1,-12.6,1,2,4,120,100,1,12,0,2,139,60
inband,1,-12.6,1,2,4,120,100,1,11,0,2,140,60
inband,1,-12.6,1,2,4,120,100,2,10,0,4,141,30
inband,1,-12.6,1,2,4,120,100,2,9,0,4,142,30
inband,1,-12.6,1,2,4,120,100,2,8,0,4,143,30
inband,1,-12.6,1,2,4,120,100,2,7,0,4,144,30
inband,1,-12.6,1,2,4,120,100,2,6,0,4,145,30
inband,1,-12.6,1,2,4,120,100,2,5,0,4,146,30
inband,1,-12.6,1,2,4,120,100,4,4,0,8,147,15
inband,1,-12.6,1,2,4,120,100,4,3,0,8,148,15
inband,1,-12.6,1,2,4,120,100,4,2,0,8,149,15
inband,1,-12.6,1,2,4,120,100,8,1,0,16,150,7.5
inband,1,-12.6,1,2,4,120,100,16,0,0,32,151,3.75
inband,1,-12.6,1,2,4,120,100,16,-1,0,32,152,3.75
inband,1,-12.6,1,2,4,120,100,16,-2,0,32,153,3.75
inband,1,-12.6,1,2,4,120,100,16,-3,0,32,154,3.75
inband,1,-12.6,1,2,4,120,100,32,-4,0,64,155,1.875
inband,1,-12.6,1,2,4,120,100,64,-5,0,128,156,0.9375
inband,1,-12.6,1,2,4,120,100,64,-6,0,128,157,0.9375
inband,1,-12.6,1,2,4,120,100,64,-7,0,128,158,0.9375
inband,1,-12.6,1,2,4,120,100,128,-8,0,256,159,0.46875
inband,1,-12.6,1,2,4,120,100,128,-9,0,256,160,0.46875
inband,1,-12.6,1,2,4,120,100,128,-10,0,256,161,0.46875
inband,1,-12.6,1,2,4,120,100,192,-11,0,384,162,0.3125
inband,1,-12.6,1,2,4,120,100,256,-12,0,512,163,0.234375
inband,1,-12.6,1,2,4,120,100,512,-13,0,1024.019608,164,0.117185256
inband,1,-12.6,1,2,5,144,100,1,18,0,2,133,72
inband,1,-12.6,1,2,5,144,100,1,17,0,2,134,72
inband,1,-12.6,1,2,5,144,100,1,16,0,2,135,72
inband,1,-12.6,1,2,5,144,100,1,15,0,2,136,72
inband,1,-12.6,1,2,5,144,100,1,14,0,2,137,72
inband,1,-12.6,1,2,5,144,100,1,13,0,2,138,72
inband,1,-12.6,1,2,5,144,100,2,12,0,4,139,36
inband,1,-12.6,1,2,5,144,100,2,11,0,4,140,36
inband,1,-12.6,1,2,5,144,100,2,10,0,4,141,36
inband,1,-12.6,1,2,5,144,100,2,9,0,4,142,36
inband,1,-12.6,1,2,5,144,100,2,8,0,4,143,36
inband,1,-12.6,1,2,5,144,100,2,7,0,4,144,36
inband,1,-12.6,1,2,5,144,100,2,6,0,4,145,36
inband,1,-12.6,1,2,5,144,100,4,5,0,8,146,18
inband,1,-12.6,1,2,5,144,100,4,4,0,8,147,18
inband,1,-12.6,1,2,5,144,100,4,3,0,8,148,18
inband,1,-12.6,1,2,5,144,100,8,2,0,16,149,9
inband,1,-12.6,1,2,5,144,100,16,1,0,32,150,4.5
inband,1,-12.6,1,2,5,144,100,16,0,0,32,151,4.5
inband,1,-12.6,1,2,5,144,100,16,-1,0,32,152,4.5
inband,1,-12.6,1,2,5,144,100,16,-2,0,32,153,4.5
inband,1,-12.6,1,2,5,144,100,32,-3,0,64,154,2.25
inband,1,-12.6,1,2,5,144,100,32,-4,0,64,155,2.25
inband,1,-12.6,1,2,5,144,100,64,-5,0,128,156,1.125
inband,1,-12.6,1,2,5,144,100,64,-6,0,128,157,1.125
inband,1,-12.6,1,2,5,144,100,64,-7,0,128,158,1.125
inband,1,-12.6,1,2,5,144,100,128,-8,0,256,159,0.5625
inband,1,-12.6,1,2,5,144,100,128,-9,0,256,160,0.5625
inband,1,-12.6,1,2,5,144,100,192,-10,0,384,161,0.375
inband,1,-12.6,1,2,5,144,100,256,-11,0,512,162,0.28125
inband,1,-12.6,1,2,5,144,100,384,-12,0,768,163,0.1875
inband,1,-12.6,1,2,5,144,100,512,-13,0,1024.018692,164,0.140622433
inband,1,-12.6,1,2,6,176,100,1,18,0,2,133,88
inband,1,-12.6,1,2,6,176,100,1,17,0,2,134,88
inband,1,-12.6,1,2,6,176,100,1,16,0,2,135,88
inband,1,-12.6,1,2,6,176,100,1,15,0,2,136,88
inband,1,-12.6,1,2,6,176,100,1,14,0,2,137,88
inband,1,-12.6,1,2,6,176,100,2,13,0,4,138,44
inband,1,-12.6,1,2,6,176,100,2,12,0,4,139,44
inband,1,-12.6,1,2,6,176,100,2,11,0,4,140,44
inband,1,-12.6,1,2,6,176,100,2,10,0,4,141,44
inband,1,-12.6,1,2,6,176,100,2,9,0,4,142,44
inband,1,-12.6,1,2,6,176,100,2,8,0,4,143,44
inband,1,-12.6,1,2,6,176,100,2,7,0,4,144,44
inband,1,-12.6,1,2,6,176,100,4,6,0,8,145,22
inband,1,-12.6,1,2,6,176,100,4,5,0,8,146,22
inband,1,-12.6,1,2,6,176,100,4,4,0,8,147,22
inband,1,-12.6,1,2,6,176,100,8,3,0,16,148,11
inband,1,-12.6,1,2,6,176,100,8,2,0,16,149,11
inband,1,-12.6,1,2,6,176,100,16,1,0,32,150,5.5
inband,1,-12.6,1,2,6,176,100,16,0,0,32,151,5.5
inband,1,-12.6,1,2,6,176,100,16,-1,0,32,152,5.5
inband,1,-12.6,1,2,6,176,100,32,-2,0,64,153,2.75
inband,1,-12.6,1,2,6,176,100,32,-3,0,64,154,2.75
inband,1,-12.6,1,2,6,176,100,64,-4,0,128,155,1.375
inband,1,-12.6,1,2,6,176,100,64,-5,0,128,156,1.375
inband,1,-12.6,1,2,6,176,100,64,-6,0,128,157,1.375
inband,1,-12.6,1,2,6,176,100,128,-7,0,256,158,0.6875
inband,1,-12.6,1,2,6,176,100,128,-8,0,256,159,0.6875
inband,1,-12.6,1,2,6,176,100,192,-9,0,384,160,0.458333333
inband,1,-12.6,1,2,6,176,100,192,-10,0,384,161,0.458333333
inband,1,-12.6,1,2,6,176,100,256,-11,0,512,162,0.34375
inband,1,-12.6,1,2,6,176,100,512,-12,0,1024.019608,163,0.171871709
inband,1,-12.6,1,2,6,176,100,768,-13,0,1535.980392,164,0.114584796
inband,1,-12.6,1,2,6,176,100,768,-14,0,1536.018519,165,0.114581952
inband,1,-12.6,1,2,7,224,100,1,23,0,2,128,112
inband,1,-12.6,1,2,7,224,100,1,22,0,2,129,112
inband,1,-12.6,1,2,7,224,100,1,21,0,2,130,112
inband,1,-12.6,1,2,7,224,100,1,20,0,2,131,112
inband,1,-12.6,1,2,7,224,100,1,19,0,2,132,112
inband,1,-12.6,1,2,7,224,100,1,18,0,2,133,112
inband,1,-12.6,1,2,7,224,100,1,17,0,2,134,112
inband,1,-12.6,1,2,7,224,100,2,16,0,4,135,56
inband,1,-12.6,1,2,7,224,100,2,15,0,4,136,56
inband,1,-12.6,1,2,7,224,100,2,14,0,4,137,56
inband,1,-12.6,1,2,7,224,100,2,13,0,4,138,56
inband,1,-12.6,1,2,7,224,100,2,12,0,4,139,56
inband,1,-12.6,1,2,7,224,100,2,11,0,4,140,56
inband,1,-12.6,1,2,7,224,100,2,10,0,4,141,56
inband,1,-12.6,1,2,7,224,100,2,9,0,4,142,56
inband,1,-12.6,1,2,7,224,100,2,8,0,4,143,56
inband,1,-12.6,1,2,7,224,100,4,7,0,8,144,28
inband,1,-12.6,1,2,7,224,100,4,6,0,8,145,28
inband,1,-12.6,1,2,7,224,100,8,5,0,16,146,14
inband,1,-12.6,1,2,7,224,100,8,4,0,16,147,14
inband,1,-12.6,1,2,7,224,100,16,3,0,32,148,7
inband,1,-12.6,1,2,7,224,100,16,2,0,32,149,7
inband,1,-12.6,1,2,7,224,100,16,1,0,32,150,7
inband,1,-12.6,1,2,7,224,100,16,0,0,32,151,7
inband,1,-12.6,1,2,7,224,100,32,-1,0,64,152,3.5
inband,1,-12.6,1,2,7,224,100,32,-2,0,64,153,3.5
inband,1,-12.6,1,2,7,224,100,64,-3,0,128,154,1.75
inband,1,-12.6,1,2,7,224,100,64,-4,0,128,155,1.75
inband,1,-12.6,1,2,7,224,100,64,-5,0,128,156,1.75
inband,1,-12.6,1,2,7,224,100,128,-6,0,256,157,0.875
inband,1,-12.6,1,2,7,224,100,128,-7,0,256,158,0.875
inband,1,-12.6,1,2,7,224,100,128,-8,0,256,159,0.875
inband,1,-12.6,1,2,7,224,100,192,-9,0,384,160,0.583333333
inband,1,-12.6,1,2,7,224,100,256,-10,0,512,161,0.4375
inband,1,-12.6,1,2,7,224,100,384,-11,0,768,162,0.291666667
inband,1,-12.6,1,2,7,224,100,512,-12,0,1024.036697,163,0.218742161
inband,1,-12.6,1,2,7,224,100,768,-13,0,1536,164,0.145833333
inband,1,-12.6,1,2,8,256,100,1,23,0,2,128,128
inband,1,-12.6,1,2,8,256,100,1,22,0,2,129,128
inband,1,-12.6,1,2,8,256,100,1,21,0,2,130,128
inband,1,-12.6,1,2,8,256,100,1,20,0,2,131,128
inband,1,-12.6,1,2,8,256,100,2,19,0,4,132,64
inband,1,-12.6,1,2,8,256,100,2,18,0,4,133,64
inband,1,-12.6,1,2,8,256,100,2,17,0,4,134,64
inband,1,-12.6,1,2,8,256,100,2,16,0,4,135,64
inband,1,-12.6,1,2,8,256,100,2,15,0,4,136,64
inband,1,-12.6,1,2,8,256,100,2,14,0,4,137,64
inband,1,-12.6,1,2,8,256,100,2,13,0,4,138,64
inband,1,-12.6,1,2,8,256,100,2,12,0,4,139,64
inband,1,-12.6,1,2,8,256,100,2,11,0,4,140,64
inband,1,-12.6,1,2,8,256,100,2,10,0,4,141,64
inband,1,-12.6,1,2,8,256,100,4,9,0,8,142,32
inband,1,-12.6,1,2,8,256,100,4,8,0,8,143,32
inband,1,-12.6,1,2,8,256,100,4,7,0,8,144,32
inband,1,-12.6,1,2,8,256,100,4,6,0,8,145,32
inband,1,-12.6,1,2,8,256,100,8,5,0,16,146,16
inband,1,-12.6,1,2,8,256,100,8,4,0,16,147,16
inband,1,-12.6,1,2,8,256,100,16,3,0,32,148,8
inband,1,-12.6,1,2,8,256,100,16,2,0,32,149,8
inband,1,-12.6,1,2,8,256,100,16,1,0,32,150,8
inband,1,-12.6,1,2,8,256,100,32,0,0,64,151,4
inband,1,-12.6,1,2,8,256,100,32,-1,0,64,152,4
inband,1,-12.6,1,2,8,256,100,64,-2,0,128,153,2
inband,1,-12.6,1,2,8,256,100,64,-3,0,128,154,2
inband,1,-12.6,1,2,8,256,100,64,-4,0,128,155,2
inband,1,-12.6,1,2,8,256,100,64,-5,0,128,156,2
inband,1,-12.6,1,2,8,256,100,128,-6,0,256,157,1
inband,1,-12.6,1,2,8,256,100,128,-7,0,256,158,1
inband,1,-12.6,1,2,8,256,100,192,-8,0,384,159,0.666666667
inband,1,-12.6,1,2,8,256,100,256,-9,0,512,160,0.5
inband,1,-12.6,1,2,8,256,100,384,-10,0,768,161,0.333333333
inband,1,-12.6,1,2,8,256,100,512,-11,0,1024.019608,162,0.249995213
inband,1,-12.6,1,2,8,256,100,768,-12,0,1536.019417,163,0.16666456
inband,1,-12.6,1,2,8,256,100,1024,-13,0,2047.961165,164,0.12500237
inband,1,-12.6,1,2,9,296,100,2,22,0,4,129,74
inband,1,-12.6,1,2,9,296,100,2,21,0,4,130,74
inband,1,-12.6,1,2,9,296,100,2,20,0,4,131,74
inband,1,-12.6,1,2,9,296,100,2,19,0,4,132,74
inband,1,-12.6,1,2,9,296,100,2,18,0,4,133,74
inband,1,-12.6,1,2,9,296,100,2,17,0,4,134,74
inband,1,-12.6,1,2,9,296,100,2,16,0,4,135,74
inband,1,-12.6,1,2,9,296,100,2,15,0,4,136,74
inband,1,-12.6,1,2,9,296,100,2,14,0,4,137,74
inband,1,-12.6,1,2,9,296,100,2,13,0,4,138,74
inband,1,-12.6,1,2,9,296,100,2,12,0,4,139,74
inband,1,-12.6,1,2,9,296,100,2,11,0,4,140,74
inband,1,-12.6,1,2,9,296,100,4,10,0,8,141,37
inband,1,-12.6,1,2,9,296,100,4,9,0,8,142,37
inband,1,-12.6,1,2,9,296,100,4,8,0,8,143,37
inband,1,-12.6,1,2,9,296,100,4,7,0,8,144,37
inband,1,-12.6,1,2,9,296,100,8,6,0,16,145,18.5
inband,1,-12.6,1,2,9,296,100,16,5,0,32,146,9.25
inband,1,-12.6,1,2,9,296,100,16,4,0,32,147,9.25
inband,1,-12.6,1,2,9,296,100,16,3,0,32,148,9.25
inband,1,-12.6,1,2,9,296,100,16,2,0,32,149,9.25
inband,1,-12.6,1,2,9,296,100,32,1,0,64,150,4.625
inband,1,-12.6,1,2,9,296,100,32,0,0,64,151,4.625
inband,1,-12.6,1,2,9,296,100,64,-1,0,128,152,2.3125
inband,1,-12.6,1,2,9,296,100,64,-2,0,128,153,2.3125
inband,1,-12.6,1,2,9,296,100,64,-3,0,128,154,2.3125
inband,1,-12.6,1,2,9,296,100,64,-4,0,128,155,2.3125
inband,1,-12.6,1,2,9,296,100,128,-5,0,256,156,1.15625
inband,1,-12.6,1,2,9,296,100,128,-6,0,256,157,1.15625
inband,1,-12.6,1,2,9,296,100,192,-7,0,384,158,0.770833333
inband,1,-12.6,1,2,9,296,100,192,-8,0,384,159,0.770833333
inband,1,-12.6,1,2,9,296,100,384,-9,0,768,160,0.385416667
inband,1,-12.6,1,2,9,296,100,512,-10,0,1023.962264,161,0.289073153
inband,1,-12.6,1,2,9,296,100,768,-11,0,1536.039604,162,0.192703365
inband,1,-12.6,1,2,9,296,100,1024,-12,0,2048,163,0.14453125
inband,1,-12.6,1,2,9,296,100,1536,-13,0,3072,164,0.096354167
inband,1,-12.6,1,2,10,328,100,2,18,0,4,133,82
inband,1,-12.6,1,2,10,328,100,4,17,0,8,134,41
inband,1,-12.6,1,2,10,328,100,2,16,0,4,135,82
inband,1,-12.6,1,2,10,328,100,2,15,0,4,136,82
inband,1,-12.6,1,2,10,328,100,4,14,0,8,137,41
inband,1,-12.6,1,2,10,328,100,4,13,0,8,138,41
inband,1,-12.6,1,2,10,328,100,4,12,0,8,139,41
inband,1,-12.6,1,2,10,328,100,4,11,0,8,140,41
inband,1,-12.6,1,2,10,328,100,8,10,0,16,141,20.5
inband,1,-12.6,1,2,10,328,100,4,9,0,8,142,41
inband,1,-12.6,1,2,10,328,100,8,8,0,16,143,20.5
inband,1,-12.6,1,2,10,328,100,16,7,0,32,144,10.25
inband,1,-12.6,1,2,10,328,100,16,6,0,32,145,10.25
inband,1,-12.6,1,2,10,328,100,16,5,0,32,146,10.25
inband,1,-12.6,1,2,10,328,100,32,4,0,64,147,5.125
inband,1,-12.6,1,2,10,328,100,16,3,0,32,148,10.25
inband,1,-12.6,1,2,10,328,100,32,2,0,64,149,5.125
inband,1,-12.6,1,2,10,328,100,32,1,0,64,150,5.125
inband,1,-12.6,1,2,10,328,100,64,0,0,128,151,2.5625
inband,1,-12.6,1,2,10,328,100,64,-1,0,128,152,2.5625
inband,1,-12.6,1,2,10,328,100,64,-2,0,128,153,2.5625
inband,1,-12.6,1,2,10,328,100,128,-3,0,256,154,1.28125
inband,1,-12.6,1,2,10,328,100,128,-4,0,256,155,1.28125
inband,1,-12.6,1,2,10,328,100,128,-5,0,256,156,1.28125
inband,1,-12.6,1,2,10,328,100,192,-6,0,384,157,0.854166667
inband,1,-12.6,1,2,10,328,100,256,-7,0,512,158,0.640625
inband,1,-12.6,1,2,10,328,100,512,-8,0,1023.981481,159,0.320318293
inband,1,-12.6,1,2,10,328,100,512,-9,0,1024.038462,160,0.320300469
inband,1,-12.6,2,3,0,56,100,1,12,0,3,139,18.66666667
inband,1,-12.6,2,3,0,56,100,1,11,0,3,140,18.66666667
inband,1,-12.6,2,3,0,56,100,1,10,0,3,141,18.66666667
inband,1,-12.6,2,3,0,56,100,1,9,0,3,142,18.66666667
inband,1,-12.6,2,3,0,56,100,1,8,0,3,143,18.66666667
inband,1,-12.6,2,3,0,56,100,1,7,0,3,144,18.66666667
inband,1,-12.6,2,3,0,56,100,1,6,0,3,145,18.66666667
inband,1,-12.6,2,3,0,56,100,1,5,0,3,146,18.66666667
inband,1,-12.6,2,3,0,56,100,1,4,0,3,147,18.66666667
inband,1,-12.6,2,3,0,56,100,2,3,0,6,148,9.333333333
inband,1,-12.6,2,3,0,56,100,2,2,0,6,149,9.333333333
inband,1,-12.6,2,3,0,56,100,2,1,0,6,150,9.333333333
inband,1,-12.6,2,3,0,56,100,4,0,0,12,151,4.666666667
inband,1,-12.6,2,3,0,56,100,4,-1,0,12,152,4.666666667
inband,1,-12.6,2,3,0,56,100,8,-2,0,24,153,2.333333333
inband,1,-12.6,2,3,0,56,100,8,-3,0,24,154,2.333333333
inband,1,-12.6,2,3,0,56,100,16,-4,0,48,155,1.166666667
inband,1,-12.6,2,3,0,56,100,16,-5,0,48,156,1.166666667
inband,1,-12.6,2,3,0,56,100,32,-6,0,96,157,0.583333333
inband,1,-12.6,2,3,0,56,100,32,-7,0,96,158,0.583333333
inband,1,-12.6,2,3,0,56,100,32,-8,0,96,159,0.583333333
inband,1,-12.6,2,3,0,56,100,64,-9,0,192,160,0.291666667
inband,1,-12.6,2,3,0,56,100,64,-10,0,192,161,0.291666667
inband,1,-12.6,2,3,0,56,100,128,-11,0,384,162,0.145833333
inband,1,-12.6,2,3,0,56,100,128,-12,0,384,163,0.145833333
inband,1,-12.6,2,3,0,56,100,192,-13,0,576,164,0.097222222
inband,1,-12.6,2,3,0,56,100,192,-14,0,576,165,0.097222222
inband,1,-12.6,2,3,1,88,100,1,14,0,3,137,29.33333333
inband,1,-12.6,2,3,1,88,100,1,13,0,3,138,29.33333333
inband,1,-12.6,2,3,1,88,100,1,12,0,3,139,29.33333333
inband,1,-12.6,2,3,1,88,100,1,11,0,3,140,29.33333333
inband,1,-12.6,2,3,1,88,100,1,10,0,3,141,29.33333333
inband,1,-12.6,2,3,1,88,100,1,9,0,3,142,29.33333333
inband,1,-12.6,2,3,1,88,100,1,8,0,3,143,29.33333333
inband,1,-12.6,2,3,1,88,100,1,7,0,3,144,29.33333333
inband,1,-12.6,2,3,1,88,100,1,6,0,3,145,29.33333333
inband,1,-12.6,2,3,1,88,100,1,5,0,3,146,29.33333333
inband,1,-12.6,2,3,1,88,100,2,4,0,6,147,14.66666667
inband,1,-12.6,2,3,1,88,100,4,3,0,12,148,7.333333333
inband,1,-12.6,2,3,1,88,100,4,2,0,12,149,7.333333333
inband,1,-12.6,2,3,1,88,100,4,1,0,12,150,7.333333333
inband,1,-12.6,2,3,1,88,100,4,0,0,12,151,7.333333333
inband,1,-12.6,2,3,1,88,100,8,-1,0,24,152,3.666666667
inband,1,-12.6,2,3,1,88,100,16,-2,0,48,153,1.833333333
inband,1,-12.6,2,3,1,88,100,16,-3,0,48,154,1.833333333
inband,1,-12.6,2,3,1,88,100,16,-4,0,48,155,1.833333333
inband,1,-12.6,2,3,1,88,100,32,-5,0,96,156,0.916666667
inband,1,-12.6,2,3,1,88,100,32,-6,0,96,157,0.916666667
inband,1,-12.6,2,3,1,88,100,32,-7,0,96,158,0.916666667
inband,1,-12.6,2,3,1,88,100,64,-8,0,192,159,0.458333333
inband,1,-12.6,2,3,1,88,100,64,-9,0,192,160,0.458333333
inband,1,-12.6,2,3,1,88,100,128,-10,0,384,161,0.229166667
inband,1,-12.6,2,3,1,88,100,128,-11,0,384,162,0.229166667
inband,1,-12.6,2,3,1,88,100,192,-12,0,576,163,0.152777778
inband,1,-12.6,2,3,1,88,100,192,-13,0,576,164,0.152777778
inband,1,-12.6,2,3,2,144,100,1,14,0,3,137,48
inband,1,-12.6,2,3,2,144,100,1,13,0,3,138,48
inband,1,-12.6,2,3,2,144,100,1,12,0,3,139,48
inband,1,-12.6,2,3,2,144,100,1,11,0,3,140,48
inband,1,-12.6,2,3,2,144,100,1,10,0,3,141,48
inband,1,-12.6,2,3,2,144,100,1,9,0,3,142,48
inband,1,-12.6,2,3,2,144,100,1,8,0,3,143,48
inband,1,-12.6,2,3,2,144,100,2,7,0,6,144,24
inband,1,-12.6,2,3,2,144,100,2,6,0,6,145,24
inband,1,-12.6,2,3,2,144,100,2,5,0,6,146,24
inband,1,-12.6,2,3,2,144,100,4,4,0,12,147,12
inband,1,-12.6,2,3,2,144,100,4,3,0,12,148,12
inband,1,-12.6,2,3,2,144,100,4,2,0,12,149,12
inband,1,-12.6,2,3,2,144,100,4,1,0,12,150,12
inband,1,-12.6,2,3,2,144,100,8,0,0,24,151,6
inband,1,-12.6,2,3,2,144,100,16,-1,0,48,152,3
inband,1,-12.6,2,3,2,144,100,16,-2,0,48,153,3
inband,1,-12.6,2,3,2,144,100,16,-3,0,48,154,3
inband,1,-12.6,2,3,2,144,100,32,-4,0,96,155,1.5
inband,1,-12.6,2,3,2,144,100,32,-5,0,96,156,1.5
inband,1,-12.6,2,3,2,144,100,32,-6,0,96,157,1.5
inband,1,-12.6,2,3,2,144,100,64,-7,0,192,158,0.75
inband,1,-12.6,2,3,2,144,100,64,-8,0,192,159,0.75
inband,1,-12.6,2,3,2,144,100,128,-9,0,384,160,0.375
inband,1,-12.6,2,3,2,144,100,128,-10,0,384,161,0.375
inband,1,-12.6,2,3,2,144,100,192,-11,0,576,162,0.25
inband,1,-12.6,2,3,2,144,100,192,-12,0,576,163,0.25
inband,1,-12.6,2,3,2,144,100,384,-13,0,1152,164,0.125
inband,1,-12.6,2,3,3,176,100,1,23,0,3,128,58.66666667
inband,1,-12.6,2,3,3,176,100,1,22,0,3,129,58.66666667
inband,1,-12.6,2,3,3,176,100,1,21,0,3,130,58.66666667
inband,1,-12.6,2,3,3,176,100,1,20,0,3,131,58.66666667
inband,1,-12.6,2,3,3,176,100,1,19,0,3,132,58.66666667
inband,1,-12.6,2,3,3,176,100,1,18,0,3,133,58.66666667
inband,1,-12.6,2,3,3,176,100,1,17,0,3,134,58.66666667
inband,1,-12.6,2,3,3,176,100,1,16,0,3,135,58.66666667
inband,1,-12.6,2,3,3,176,100,1,15,0,3,136,58.66666667
inband,1,-12.6,2,3,3,176,100,1,14,0,3,137,58.66666667
inband,1,-12.6,2,3,3,176,100,1,13,0,3,138,58.66666667
inband,1,-12.6,2,3,3,176,100,1,12,0,3,139,58.66666667
inband,1,-12.6,2,3,3,176,100,1,11,0,3,140,58.66666667
inband,1,-12.6,2,3,3,176,100,1,10,0,3,141,58.66666667
inband,1,-12.6,2,3,3,176,100,1,9,0,3,142,58.66666667
inband,1,-12.6,2,3,3,176,100,2,8,0,6,143,29.33333333
inband,1,-12.6,2,3,3,176,100,2,7,0,6,144,29.33333333
inband,1,-12.6,2,3,3,176,100,2,6,0,6,145,29.33333333
inband,1,-12.6,2,3,3,176,100,2,5,0,6,146,29.33333333
inband,1,-12.6,2,3,3,176,100,4,4,0,12,147,14.66666667
inband,1,-12.6,2,3,3,176,100,4,3,0,12,148,14.66666667
inband,1,-12.6,2,3,3,176,100,8,2,0,24,149,7.333333333
